Y,X,data_payload_id,instance_datetime,url,agency,platform_type,platform_id,platform_name,gaw_id,instrument_name,instrument_model,instrument_number,monthly_date,monthly_columno3,monthly_stddevo3,monthly_npts,daily_date,daily_wlcode,daily_obscode,daily_columno3,daily_stddevo3,daily_utc_begin,daily_utc_end,daily_utc_mean,daily_nobs,daily_mmu,daily_columnso2,latest_observation,country
-37.8,144.967,1795354,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-24,0,6,302.8,9.5,-1.19,6.65,,5,,,0,AUS
-37.8,144.967,1795336,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-06,0,0,297.0,0.0,5.40,5.40,,1,,,0,AUS
-37.8,144.967,1795337,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-07,0,4,298.3,14.2,-2.81,5.10,,3,,,0,AUS
-37.8,144.967,1795355,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-25,0,0,301.0,2.0,0.18,7.60,,5,,,0,AUS
-37.8,144.967,1795361,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-31,0,0,300.3,11.0,-0.10,5.38,,3,,,0,AUS
-37.8,144.967,1795360,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-30,0,6,293.4,2.9,-0.74,5.83,,5,,,0,AUS
-37.8,144.967,1795353,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-23,0,3,307.5,2.1,-0.23,6.08,,2,,,0,AUS
-37.8,144.967,1795352,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-22,0,2,302.0,0.0,-0.59,-0.59,,1,,,0,AUS
-37.8,144.967,1795351,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-21,0,0,303.7,2.8,-0.82,6.30,,7,,,0,AUS
-37.8,144.967,1795333,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-02,0,6,338.5,6.4,-0.58,-0.45,,2,,,0,AUS
-37.8,144.967,1795334,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-03,0,6,299.7,2.3,-1.71,5.94,,3,,,0,AUS
-37.8,144.967,1795335,2017/12/02 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171201.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-12-02,296.3,11.0,29,2017-12-05,0,6,303.0,0.0,6.83,6.83,,1,,,0,AUS
-37.8,144.967,1795222,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-04,0,0,353.0,0.0,-1.89,-1.89,,1,,,0,AUS
-37.8,144.967,1795241,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-25,0,0,305.5,6.4,-1.61,4.27,,2,,,0,AUS
-37.8,144.967,1795233,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-17,0,0,335.5,4.9,-2.81,4.66,,2,,,0,AUS
-37.8,144.967,1795219,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-01,0,6,318.3,5.9,-2.18,5.12,,4,,,0,AUS
-37.8,144.967,1795220,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-02,0,6,317.0,9.4,4.28,5.60,,4,,,0,AUS
-37.8,144.967,1795221,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-03,0,0,350.0,0.0,-1.43,-1.43,,1,,,0,AUS
-37.8,144.967,1795223,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-05,0,0,352.9,4.4,-2.60,6.43,,10,,,0,AUS
-37.8,144.967,1795224,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-06,0,0,354.0,0.0,1.82,1.82,,1,,,0,AUS
-37.8,144.967,1795225,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-08,0,0,321.0,0.0,5.50,5.50,,1,,,0,AUS
-37.8,144.967,1795226,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-09,0,0,332.3,2.5,-0.01,4.43,,3,,,0,AUS
-37.8,144.967,1795227,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-10,0,0,333.0,0.0,2.11,2.11,,1,,,0,AUS
-37.8,144.967,1795228,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-11,0,0,324.3,1.5,-0.74,2.65,,3,,,0,AUS
-37.8,144.967,1795229,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-12,0,0,314.0,4.1,-0.87,6.12,,4,,,0,AUS
-37.8,144.967,1795230,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-13,0,0,309.3,6.2,-2.72,2.22,,4,,,0,AUS
-37.8,144.967,1795234,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-18,0,0,333.0,7.1,-1.55,2.19,,2,,,0,AUS
-37.8,144.967,1795232,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-15,0,3,314.0,0.0,-2.00,-2.00,,1,,,0,AUS
-37.8,144.967,1795236,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-20,0,0,317.0,5.0,-3.16,5.48,,6,,,0,AUS
-37.8,144.967,1795237,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-21,0,0,313.4,3.2,-2.73,6.12,,8,,,0,AUS
-37.8,144.967,1795238,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-22,0,0,325.7,7.1,-1.80,6.34,,3,,,0,AUS
-37.8,144.967,1795239,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-23,0,0,316.0,0.0,-1.58,-1.58,,1,,,0,AUS
-37.8,144.967,1795242,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-27,0,2,311.0,0.0,4.28,4.28,,1,,,0,AUS
-37.8,144.967,1795243,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-28,0,0,312.8,4.5,-1.03,5.17,,4,,,0,AUS
-37.8,144.967,1795244,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-29,0,0,305.8,2.1,-0.10,2.83,,4,,,0,AUS
-37.8,144.967,1795245,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-30,0,0,310.0,0.0,1.50,1.50,,1,,,0,AUS
-37.8,144.967,1795231,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-14,0,0,315.0,5.7,-1.71,2.71,,2,,,0,AUS
-37.8,144.967,1795240,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-24,0,0,313.0,0.0,4.22,4.22,,1,,,0,AUS
-37.8,144.967,1795235,2017/11/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171101.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-11-01,323.3,14.5,27,2017-11-19,0,0,322.0,1.7,0.72,1.82,,3,,,0,AUS
-37.8,144.967,1791426,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-11,0,4,369.0,13.6,-1.16,2.13,,8,,,0,AUS
-37.8,144.967,1793416,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-03,0,0,350.6,46.1,-0.23,4.58,,5,,,0,AUS
-37.8,144.967,1791440,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-28,0,6,326.2,5.4,-0.78,6.42,,9,,,0,AUS
-37.8,144.967,1791437,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-24,0,6,338.0,0.0,5.51,5.51,,1,,,0,AUS
-37.8,144.967,1791432,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-18,0,0,310.0,3.3,-2.48,6.27,,10,,,0,AUS
-37.8,144.967,1791419,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-04,0,0,328.7,5.7,-1.46,2.53,,3,,,0,AUS
-37.8,144.967,1791420,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-05,0,0,344.0,0.0,4.31,4.31,,1,,,0,AUS
-37.8,144.967,1791422,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-07,0,3,333.5,7.8,-1.45,1.78,,2,,,0,AUS
-37.8,144.967,1793415,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-02,0,0,340.0,2.8,3.67,4.62,,2,,,0,AUS
-37.8,144.967,1791442,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-30,0,0,376.0,0.0,-1.59,-1.59,,1,,,0,AUS
-37.8,144.967,1791421,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-06,0,6,337.0,0.0,3.00,3.00,,1,,,0,AUS
-37.8,144.967,1791441,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-29,0,0,331.8,2.8,-1.63,5.18,,5,,,0,AUS
-37.8,144.967,1791439,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-27,0,0,337.0,3.2,-0.49,2.93,,5,,,0,AUS
-37.8,144.967,1791438,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-25,0,0,342.0,0.0,4.98,4.98,,1,,,0,AUS
-37.8,144.967,1791436,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-23,0,0,338.0,1.4,0.05,1.51,,2,,,0,AUS
-37.8,144.967,1791433,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-19,0,6,305.0,0.0,-1.94,-1.94,,1,,,0,AUS
-37.8,144.967,1791425,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-10,0,0,351.3,6.5,-2.24,6.57,,10,,,0,AUS
-37.8,144.967,1791431,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-17,0,0,314.0,3.4,-2.72,5.61,,7,,,0,AUS
-37.8,144.967,1791430,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-16,0,0,334.0,7.5,-1.76,2.74,,3,,,0,AUS
-37.8,144.967,1791429,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-15,0,0,336.3,2.1,-1.78,6.33,,4,,,0,AUS
-37.8,144.967,1791428,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-14,0,0,345.3,2.9,2.30,6.38,,3,,,0,AUS
-37.8,144.967,1791427,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-12,0,0,353.0,1.4,1.88,3.13,,2,,,0,AUS
-37.8,144.967,1791424,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-09,0,0,355.0,17.0,-1.63,0.30,,2,,,0,AUS
-37.8,144.967,1791423,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-08,0,0,354.8,2.1,-0.58,5.88,,6,,,0,AUS
-37.8,144.967,1793433,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-21,0,5,339.4,2.9,-2.25,4.72,,8,,,0,AUS
-37.8,144.967,1793432,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-20,0,0,342.8,7.9,-1.33,3.63,,4,,,0,AUS
-37.8,144.967,1793414,2017/10/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20171001.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-10-01,339.4,15.4,27,2017-10-01,0,6,331.1,6.3,0.28,5.82,,7,,,0,AUS
-37.8,144.967,1791311,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-10,0,0,325.5,0.7,3.91,4.74,,2,,,0,AUS
-37.8,144.967,1791313,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-12,0,5,334.1,8.7,0.43,4.69,,8,,,0,AUS
-37.8,144.967,1791314,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-13,0,0,339.0,1.4,1.06,2.08,,2,,,0,AUS
-37.8,144.967,1791315,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-14,0,0,375.0,0.0,0.61,0.61,,1,,,0,AUS
-37.8,144.967,1791316,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-15,0,6,347.0,7.1,2.33,2.85,,2,,,0,AUS
-37.8,144.967,1791317,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-16,0,0,372.0,0.0,4.11,4.11,,1,,,0,AUS
-37.8,144.967,1791318,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-17,0,0,345.0,0.0,0.56,0.56,,1,,,0,AUS
-37.8,144.967,1791319,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-18,0,0,358.0,2.8,3.32,5.24,,2,,,0,AUS
-37.8,144.967,1791320,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-19,0,2,349.0,0.0,1.83,1.83,,1,,,0,AUS
-37.8,144.967,1791305,2017/09/01 00:00:00+00,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn253/dobson/2017/20170901.Dobson.Beck.115.ABM.csv,ABM,STN,253,Melbourne,MBN,dobson,Beck,115,2017-09-01,353.5,17.8,30,2017-09-04,0,0,405.5,4.9,-1.24,1.63,,2,,,0,AUS
